"RMSE","Coverage","Interval length","n","run","Chains"
0.577897324263348,0.745,1.4983960640415,100,1,1
0.577256470506658,0.75,1.48765784596026,100,1,8
0.578692296071592,0.75,1.49482487610326,100,1,20
0.574457105908227,0.77,1.35749778262078,100,2,1
0.573713812422706,0.775,1.36255261666295,100,2,8
0.574238836881204,0.765,1.35906624184307,100,2,20
0.577714233820446,0.76,1.35023730142537,100,3,1
0.57978826085018,0.755,1.35944652746371,100,3,8
0.577640554742377,0.76,1.34681338370285,100,3,20
0.602214667604828,0.615,1.16745854353293,100,4,1
0.597903230365434,0.62,1.17641076340015,100,4,8
0.601386071892307,0.61,1.17051768697995,100,4,20
0.558863457666124,0.735,1.25320036733592,100,5,1
0.558946312113238,0.745,1.25285084756288,100,5,8
0.558076784631261,0.725,1.25150022673995,100,5,20
0.581571594501951,0.775,1.4211424495188,100,6,1
0.580307681614935,0.765,1.42306639880963,100,6,8
0.581129645582261,0.77,1.41187913264111,100,6,20
0.695401410601326,0.62,1.28887889608589,100,7,1
0.690541952856463,0.62,1.27659942800134,100,7,8
0.690858356937922,0.635,1.29398198864508,100,7,20
0.603332974673765,0.675,1.34324414108286,100,8,1
0.603617552758306,0.685,1.3421749320251,100,8,8
0.603642923142837,0.68,1.3377463367659,100,8,20
0.60357139787386,0.705,1.31019765419155,100,9,1
0.609448313210212,0.69,1.30237605142725,100,9,8
0.606310856930843,0.695,1.32031163144517,100,9,20
0.632240221501198,0.76,1.49418541616168,100,10,1
0.631297988537997,0.765,1.49301247516773,100,10,8
0.631268718943513,0.765,1.49844863572108,100,10,20
0.547367320906296,0.605,0.957854568523046,500,1,1
0.548887409636834,0.615,0.966726838898172,500,1,8
0.550595857794133,0.625,0.959068302621484,500,1,20
0.526688223414552,0.66,0.995443521364428,500,2,1
0.524619452846873,0.655,0.99197486360964,500,2,8
0.52455052167639,0.68,1.00508786405565,500,2,20
0.555579293605313,0.56,0.902359163036054,500,3,1
0.556001945375987,0.565,0.903004094941228,500,3,8
0.555221741225174,0.56,0.899663181070737,500,3,20
0.518302698955709,0.645,0.977657585640608,500,4,1
0.516453485015152,0.62,0.97167789948118,500,4,8
0.517113192659617,0.64,0.966802404283251,500,4,20
0.547924378274811,0.555,0.883919108248941,500,5,1
0.548926203691317,0.55,0.8800847747129,500,5,8
0.547393369382077,0.55,0.886881010207083,500,5,20
0.520336622845914,0.625,0.937744881947648,500,6,1
0.519031901261213,0.62,0.927462439191321,500,6,8
0.517577350668125,0.625,0.936359652100418,500,6,20
0.539219859933059,0.625,0.971259835197396,500,7,1
0.536758466231563,0.65,0.968681647481042,500,7,8
0.537275542094289,0.65,0.965354493893967,500,7,20
0.582829374477621,0.54,0.891646468068737,500,8,1
0.583627069686832,0.54,0.88940302428314,500,8,8
0.583277538890493,0.535,0.893540288124507,500,8,20
0.539309737051164,0.605,0.916184531198854,500,9,1
0.540818352432134,0.6,0.907240152790824,500,9,8
0.54174344667148,0.59,0.919227280268751,500,9,20
0.536062496988424,0.695,1.05782377738499,500,10,1
0.533028958753705,0.675,1.03905556678032,500,10,8
0.535728899174016,0.685,1.05233046367744,500,10,20
0.520056800534079,0.365,0.491631817115251,4000,1,1
0.521463388436711,0.355,0.476372801668833,4000,1,8
0.521377138761858,0.36,0.485417082726422,4000,1,20
0.536918412422135,0.32,0.489802304089078,4000,2,1
0.538182492104274,0.315,0.496668089431394,4000,2,8
0.536966163315319,0.31,0.494702454280957,4000,2,20
0.547885620498564,0.285,0.48441660240568,4000,3,1
0.549508857820457,0.3,0.492080817801786,4000,3,8
0.551238400087245,0.3,0.494528607887237,4000,3,20
0.525241246265893,0.36,0.476420399726763,4000,4,1
0.526321081187919,0.345,0.475415305805394,4000,4,8
0.526804480558051,0.365,0.482605470211664,4000,4,20
0.555001027574898,0.33,0.476103086956131,4000,5,1
0.555375290844633,0.345,0.482165083198285,4000,5,8
0.554780664566547,0.315,0.478423192427081,4000,5,20
0.53802676760504,0.32,0.463900189154896,4000,6,1
0.536342777890618,0.34,0.474751457689218,4000,6,8
0.538500359666756,0.335,0.47058148056563,4000,6,20
0.451038692998932,0.435,0.493153942420035,4000,7,1
0.450688039107529,0.47,0.494798595025251,4000,7,8
0.451775866130919,0.43,0.498690117762892,4000,7,20
0.516960803129278,0.325,0.47142717438685,4000,8,1
0.519398862034152,0.34,0.478023322772115,4000,8,8
0.518010030593676,0.325,0.468891177432808,4000,8,20
0.50273029132082,0.375,0.470998283866179,4000,9,1
0.499334962279755,0.395,0.46965803761395,4000,9,8
0.498456977011661,0.4,0.477410411562381,4000,9,20
0.52297636111725,0.325,0.480493466564521,4000,10,1
0.523545077107016,0.325,0.479885065162177,4000,10,8
0.522508211588474,0.33,0.480869175188759,4000,10,20
